Type,Id,Token
morpheme,13#19:23#0,そこまではっきり言わなくても
morpheme,13#19:24#0,人間は通じてるけれども
morpheme,13#19:26#0,要は意味通りの意味じゃなくて
morpheme,13#19:28#0,限外の意味がなんなのかみたいなこととかっていうのは
morpheme,13#19:31#0,多分人工知能まだ苦手だと思うので
morpheme,13#19:33#0,その議論が面白くて
morpheme,13#19:35#0,それまさにうちの研究室の教授が言ってたことなんですけど
morpheme,13#19:41#0,人工知能っていうのはずっと
morpheme,13#19:44#0,ソフトウェアとして考えられてきたと
morpheme,13#19:47#0,だから言うたら文字列を読み込ませて
morpheme,13#19:50#0,それの意味を解釈するっていう
morpheme,13#19:52#0,パソコンの中にいるものだとされてきたけど
morpheme,13#19:54#0,うちの教授はそれは無理っていう立場なんですよ
morpheme,13#19:59#0,仮に人間の赤ん坊が生まれた瞬間に
morpheme,13#20:02#0,脳を取り出して水槽に浮かべて
morpheme,13#20:05#0,必要な電気刺激をいっぱい適切に送ると
morpheme,13#20:08#0,生きてるのと同じようなね
morpheme,13#20:10#0,送っていったときに
morpheme,13#20:11#0,人間と同じだけ脳がちゃんと発展するかと言われると
morpheme,13#20:14#0,かなり怪しい
morpheme,13#20:15#0,まあそうでしょうね
morpheme,13#20:17#0,それは電気信号のインプットしかないからですよね
morpheme,13#20:21#0,こっちが出したときに動く手足とかがあって
morpheme,13#20:25#0,健全な発展をしていくはずであるから
morpheme,13#20:28#0,それがないと無理
morpheme,13#20:30#0,つまり身体性がないと脳の発展はない
morpheme,13#20:35#0,っていうのをうちの教授は言っていて
morpheme,13#20:38#0,僕学部3年生の研究室で決めるときに
morpheme,13#20:41#0,そうだなと思って
morpheme,13#20:42#0,例えば寝たきりになって急にボケが進行するみたいなことですよね
morpheme,13#20:47#0,結局手に持ってみてやってみるみたいなことがないと
morpheme,13#20:51#0,それは脳にはならん
morpheme,13#20:53#0,つまりだからこう
morpheme,13#20:55#0,自分がしたアウトプットに対するものを持ったことにより
morpheme,13#20:58#0,フィードバックとかっていうのが人を垂らしめるってことですね
morpheme,13#21:01#0,結局ハードウェアと一緒に開発しないと無理っていう
morpheme,13#21:05#0,それはどういうこと
morpheme,13#21:06#0,身体性が必要なんで
morpheme,13#21:07#0,人工知能を人間垂らしめるためには
morpheme,13#21:10#0,体が必要だってことですか
morpheme,13#21:11#0,というか人工知能をある程度より発展させようとする
morpheme,13#21:14#0,そういうことか
morpheme,13#21:15#0,身体性が必要なので
morpheme,13#21:16#0,それは何かしらロボットみたいなものに搭載されないと
morpheme,13#21:20#0,無理でしょうと
morpheme,13#21:21#0,ソフトウェアだけでは
morpheme,13#21:22#0,逆にそうなったら本当に何か
morpheme,13#21:25#0,未知のことが起きる可能性ありますよね
morpheme,13#21:28#0,体を持たせた場合に
morpheme,13#21:29#0,だから世界観としてはあれですよね
morpheme,13#21:31#0,マトリックスみたいなことになるかもしれないけど
morpheme,13#21:34#0,でもそうじゃないとあのレベルのものは作れない
morpheme,13#21:38#0,今はネックは手だって言いますよね
morpheme,13#21:41#0,ロボットとかの人間っぽい動きをさせるために
morpheme,13#21:44#0,手がめちゃくちゃ複雑な動きをして
morpheme,13#21:46#0,無理ですもんねこれ
morpheme,13#21:47#0,それを再現させるのがめっちゃムズイみたいな
morpheme,13#21:49#0,つかむってめっちゃ高度な
morpheme,13#21:51#0,ものの形を把握してないと
morpheme,13#21:52#0,つかむってできないわけですし
morpheme,13#21:54#0,とかなんかこうつまむとかもね
morpheme,13#21:56#0,つまむとかバカムズそうですよね
morpheme,13#21:59#0,いや完全にそうだと思いますよ
morpheme,13#22:00#0,だからそういうロボットの中で
morpheme,13#22:03#0,手の動き
morpheme,13#22:04#0,手の開発が発展すると
morpheme,13#22:06#0,一気にやれることが増えるって言ってる人とか
morpheme,13#22:09#0,結構いるみたいですね
morpheme,13#22:10#0,そう思いますね僕もね
morpheme,13#22:11#0,それ結局だからロボティクスの領域なんで
morpheme,13#22:14#0,相性悪いんですよね
morpheme,13#22:15#0,相性悪いんだ
morpheme,13#22:16#0,相性悪いっていうか
morpheme,13#22:18#0,関係ないんで
morpheme,13#22:19#0,人工知能バタの学者みたいな
morpheme,13#22:21#0,うちの教授とかは
morpheme,13#22:23#0,インタラクティブな部分だけをやりたい
morpheme,13#22:26#0,精密に動作する手を作るとか
morpheme,13#22:28#0,興味ないんですよできないし
morpheme,13#22:31#0,だからその辺が上手に協働しないと
morpheme,13#22:34#0,進まないですね
morpheme,13#22:35#0,なるほどね
morpheme,13#22:36#0,何の話したんでしたっけ
morpheme,13#22:38#0,あれか自然言語処理とか
morpheme,13#22:39#0,自然言語処理からめっちゃ脱線しちゃった
morpheme,13#22:41#0,だからもしかしたら
morpheme,13#22:43#0,AIが具体的に
morpheme,13#22:46#0,文章を与えられて
morpheme,13#22:47#0,それを翻訳してるのとか
morpheme,13#22:49#0,外から眺めて
morpheme,13#22:50#0,これはこうでみたいな話とか
morpheme,13#22:51#0,できるかもしれないですね
morpheme,13#22:53#0,我々二人が
morpheme,13#22:55#0,介にしてっていうリクエストでしたけど
morpheme,13#22:58#0,っていうのはできるかもしれないですね
morpheme,13#23:00#0,この辺は面白そうなニュースとかあったら
morpheme,13#23:02#0,来て雑談にしてもいいですね
morpheme,13#23:05#0,この間カメラ回ってない時に
morpheme,13#23:06#0,多分水野さんと話した気がするんですけど
morpheme,13#23:08#0,函館未来大学の松原先生
morpheme,13#23:12#0,星新一のショートショートを
morpheme,13#23:14#0,人工知能に欠かせる
morpheme,13#23:16#0,って試みをされてて
morpheme,13#23:18#0,ちょうど僕が
morpheme,13#23:20#0,人工知能学となった時に
morpheme,13#23:22#0,人工知能学会のスタッフをしてたんですけど
morpheme,13#23:25#0,クソ楽なバイトでしたね
morpheme,13#23:28#0,面白いなーって人工知能学会の説明聞いて
morpheme,13#23:31#0,最初の受付だけスタッフやるみたいな
morpheme,13#23:33#0,タンク配るみたいなことやってるだけで
morpheme,13#23:35#0,1日中時給が発生する
morpheme,13#23:37#0,おーいいな
morpheme,13#23:38#0,すごい楽な仕事とかをやってた
morpheme,13#23:42#0,その時に松原先生学会いらっしゃってて
morpheme,13#23:44#0,その時発表してて
morpheme,13#23:46#0,めちゃくちゃ面白かったんですけど
morpheme,13#23:50#0,星新一っぽいショートショートを欠かせるのは
morpheme,13#23:52#0,容易であると
morpheme,13#23:53#0,めちゃくちゃ簡単にできると
morpheme,13#23:56#0,なんかプロジェクトのスケジュール
morpheme,13#23:58#0,何年とかで引いて
morpheme,13#24:00#0,どこでクセンするか分かんないですけどね
morpheme,13#24:02#0,みたいなやってみますって言って
morpheme,13#24:03#0,1ヶ月とかでそれっぽいのできたと
morpheme,13#24:06#0,星新一っぽいの欠かせることができたと
morpheme,13#24:09#0,なんかすげー簡単じゃん
morpheme,13#24:10#0,と思ったんだけど難しいポイントが
morpheme,13#24:13#0,オチだったらしいんですよね
morpheme,13#24:15#0,オチをつけられないと
morpheme,13#24:18#0,すげー星新一っぽい分体なんですよ
morpheme,13#24:21#0,N博士はなんとかを作って
morpheme,13#24:24#0,なんとかこうなった
morpheme,13#24:26#0,それっぽい装置なんですよ多分
morpheme,13#24:27#0,なんとか装置を作って
morpheme,13#24:29#0,なんとかに転送することに成功したぞ
morpheme,13#24:31#0,って言われることを助手に言って
morpheme,13#24:32#0,もう完全に星新一なんですよね
morpheme,13#24:34#0,話は筋も
morpheme,13#24:36#0,でもオチだけがない
morpheme,13#24:38#0,そうやって物語として
morpheme,13#24:39#0,一貫性のある話なんですか
morpheme,13#24:41#0,例えばこういう星に行って
morpheme,13#24:43#0,こういうことがあってみたいな
morpheme,13#24:44#0,割とそうっぽいです
morpheme,13#24:45#0,はちゃめちゃなずっと情報を出されるとかじゃないんですね
morpheme,13#24:48#0,そういうのもあるけど
morpheme,13#24:49#0,割と一貫した話もちゃんとつける
morpheme,13#24:51#0,っぽかったですね
morpheme,13#24:53#0,ただオチつけるのができない
morpheme,13#24:56#0,それでずっとできないんで
morpheme,13#24:58#0,オチアルゴリズムを今ずっと考えてる
morpheme,13#25:00#0,って言ってて
morpheme,13#25:02#0,なんかそれも人工知能の研究から
morpheme,13#25:06#0,人間が分かる事例ですよね
morpheme,13#25:08#0,オチって人間特有の能力なんだなみたいな
morpheme,13#25:11#0,就活してる時に出版社に入りたかったので
morpheme,13#25:15#0,作文を書かされるんですけど
morpheme,13#25:17#0,その作文っていうのも
morpheme,13#25:19#0,オチをつけなきゃいけないんです
morpheme,13#25:21#0,だいたい与えられた文字を
morpheme,13#25:24#0,言葉を使ってオチのある文章を書けみたいな
morpheme,13#25:26#0,いい文章ってちゃんとシュッと落ちてる気がしますもんね
morpheme,13#25:30#0,でそこで僕そのオチって
morpheme,13#25:34#0,そんなパターンないんじゃないかなと思って
morpheme,13#25:36#0,まず出始めに高談者の
morpheme,13#25:39#0,高談者文庫から出てる
morpheme,13#25:40#0,ショートショートの広場という
morpheme,13#25:43#0,小説現代に一般人が投稿できる
morpheme,13#25:46#0,ショートショートの中で
morpheme,13#25:48#0,最優秀作品のみを集めた
morpheme,13#25:50#0,オムニバスがあるんですけど
morpheme,13#25:51#0,それの1巻から20巻まで全部読んで
morpheme,13#25:54#0,その後に続編のショートショートの花束っていうのも
morpheme,13#25:57#0,1巻から9巻ぐらいまでしか出てないんで
morpheme,13#25:59#0,全部読んで
morpheme,13#26:00#0,そこに出てくるオチの類型をして
morpheme,13#26:05#0,どういう風に落とすと面白い
morpheme,13#26:06#0,好きですよね分類するの
morpheme,13#26:10#0,そうするとそんなパターンがないので
morpheme,13#26:12#0,こうやってやると少なくとも
morpheme,13#26:14#0,最優秀賞や優秀賞になるような
morpheme,13#26:17#0,文章ができるんだっていうものを
morpheme,13#26:18#0,とりあえず1回ね頭に入れてから
morpheme,13#26:22#0,なんか望んだ覚えがあって
morpheme,13#26:23#0,へぇ
morpheme,13#26:25#0,何個ぐらいになるんですか
morpheme,13#26:27#0,いやちょっとね具体的に覚えてないんですけど
morpheme,13#26:29#0,一つ一番多いのやっぱり
morpheme,13#26:30#0,助術トリック系ですね
morpheme,13#26:32#0,その書き手の人間が意図的に
morpheme,13#26:35#0,何かの情報を伏せていて
morpheme,13#26:37#0,それがオチで示されるタイプ
morpheme,13#26:39#0,ベタなのはその実は私は虫でしたとか
morpheme,13#26:42#0,なんかそういうやつとか
morpheme,13#26:44#0,あとはね夢でしたみたいな
morpheme,13#26:45#0,夢オチとかもそうだし
morpheme,13#26:47#0,あとはなんかこう僕がすごい好きなのは
morpheme,13#26:50#0,あの確かに知り取り病っていう作品だったと思うんですけど
morpheme,13#26:53#0,作品名を具体的に覚えてないんですけど
